SegmentName,ProductId,NumberOfReviews,AverageScore,AverageHelpfulnessRatio,AverageReviewLength,RecommendationScore
Low Engagement Customers,B001HWWKW6,11,4.818181818181818,0.8444805194805195,290.0,3.6260714285714286
Low Engagement Customers,B0041QD39O,20,4.85,0.7672252747252747,417.35,3.625167582417582
Low Engagement Customers,B0000VLH8S,4,4.75,1.0,372.75,3.6249999999999996
Low Engagement Customers,B0002PUB9S,4,4.75,1.0,234.25,3.6249999999999996
Low Engagement Customers,B0007CS4GI,4,4.75,1.0,707.0,3.6249999999999996
Low Engagement Customers,B0007SNZQ6,4,4.75,1.0,302.0,3.6249999999999996
Low Engagement Customers,B000E39T82,4,4.75,1.0,394.0,3.6249999999999996
Low Engagement Customers,B000E3XCEE,4,4.75,1.0,252.75,3.6249999999999996
Low Engagement Customers,B000EDKDVY,4,4.75,1.0,295.0,3.6249999999999996
Low Engagement Customers,B000EF3FU8,4,4.75,1.0,320.0,3.6249999999999996
Low Engagement Customers,B000EHP62Q,4,4.75,1.0,917.75,3.6249999999999996
Low Engagement Customers,B000FCI6JU,8,4.75,1.0,302.625,3.6249999999999996
Low Engagement Customers,B000FFM7UQ,4,4.75,1.0,326.0,3.6249999999999996
Low Engagement Customers,B000GJ3JUS,4,4.75,1.0,247.0,3.6249999999999996
Low Engagement Customers,B000H27PAO,4,4.75,1.0,562.5,3.6249999999999996
Low Engagement Customers,B000LKUZV8,4,4.75,1.0,408.0,3.6249999999999996
Low Engagement Customers,B000LKXZI8,4,4.75,1.0,330.75,3.6249999999999996
Low Engagement Customers,B000NO5CC4,4,4.75,1.0,290.25,3.6249999999999996
Low Engagement Customers,B000P0SCKK,8,4.75,1.0,179.25,3.6249999999999996
Low Engagement Customers,B000ROR8Z4,4,4.75,1.0,374.25,3.6249999999999996
Low Engagement Customers,B000W642B0,4,4.75,1.0,299.25,3.6249999999999996
Low Engagement Customers,B000WFLZ84,4,4.75,1.0,321.5,3.6249999999999996
Low Engagement Customers,B000XSJLWM,4,4.75,1.0,348.5,3.6249999999999996
Low Engagement Customers,B0015IS21K,4,4.75,1.0,249.75,3.6249999999999996
Low Engagement Customers,B0017GAT70,4,4.75,1.0,497.75,3.6249999999999996
Low Engagement Customers,B0018S7W9K,4,4.75,1.0,254.75,3.6249999999999996
Low Engagement Customers,B0019SA1MY,4,4.75,1.0,385.0,3.6249999999999996
Low Engagement Customers,B001AQVQL0,4,4.75,1.0,511.25,3.6249999999999996
Low Engagement Customers,B001D0GV6I,4,4.75,1.0,280.25,3.6249999999999996
Low Engagement Customers,B001EO5Q1E,4,4.75,1.0,361.75,3.6249999999999996
Low Engagement Customers,B001EO7NJ2,8,4.75,1.0,179.25,3.6249999999999996
Low Engagement Customers,B001EPPBA4,4,4.75,1.0,196.0,3.6249999999999996
Low Engagement Customers,B001EQ5PU4,4,4.75,1.0,169.5,3.6249999999999996
Low Engagement Customers,B001EYUE2A,4,4.75,1.0,234.25,3.6249999999999996
Low Engagement Customers,B001FXLLEK,4,4.75,1.0,196.5,3.6249999999999996
Low Engagement Customers,B001HTG24G,4,4.75,1.0,504.75,3.6249999999999996
Low Engagement Customers,B001I8EVZI,4,4.75,1.0,707.0,3.6249999999999996
Low Engagement Customers,B001IZEJ76,4,4.75,1.0,140.75,3.6249999999999996
Low Engagement Customers,B001L54X74,4,4.75,1.0,862.0,3.6249999999999996
Low Engagement Customers,B00248CB30,4,4.75,1.0,287.5,3.6249999999999996
Low Engagement Customers,B0026LIO9A,8,4.75,1.0,438.25,3.6249999999999996
Low Engagement Customers,B0027XXHSK,4,4.75,1.0,213.25,3.6249999999999996
Low Engagement Customers,B0028LGNSM,4,4.75,1.0,199.75,3.6249999999999996
Low Engagement Customers,B002C0Z5P6,4,4.75,1.0,421.75,3.6249999999999996
Low Engagement Customers,B002L3RVBA,8,4.75,1.0,413.0,3.6249999999999996
Low Engagement Customers,B002RKGEII,4,4.75,1.0,263.5,3.6249999999999996
Low Engagement Customers,B002VVMAIQ,4,4.75,1.0,442.75,3.6249999999999996
Low Engagement Customers,B0030DH0Q6,4,4.75,1.0,402.0,3.6249999999999996
Low Engagement Customers,B0037XGSN0,4,4.75,1.0,342.5,3.6249999999999996
Low Engagement Customers,B003BK0DX0,4,4.75,1.0,397.25,3.6249999999999996
Low Engagement Customers,B003C5THEK,4,4.75,1.0,187.0,3.6249999999999996
Low Engagement Customers,B003P9XG8Q,4,4.75,1.0,469.25,3.6249999999999996
Low Engagement Customers,B003QU2LYY,4,4.75,1.0,601.75,3.6249999999999996
Low Engagement Customers,B003R0LKT0,4,4.75,1.0,884.5,3.6249999999999996
Low Engagement Customers,B003SMYTCM,4,4.75,1.0,217.5,3.6249999999999996
Low Engagement Customers,B003TRL87U,4,4.75,1.0,191.75,3.6249999999999996
Low Engagement Customers,B003V37QHI,4,4.75,1.0,509.0,3.6249999999999996
Low Engagement Customers,B003V8Y5F4,4,4.75,1.0,342.0,3.6249999999999996
Low Engagement Customers,B003ZXHB7E,4,4.75,1.0,117.75,3.6249999999999996
Low Engagement Customers,B0040XD4RO,4,4.75,1.0,382.5,3.6249999999999996
Low Engagement Customers,B00473OQ56,4,4.75,1.0,570.0,3.6249999999999996
Low Engagement Customers,B004DP0D32,4,4.75,1.0,279.25,3.6249999999999996
Low Engagement Customers,B004KSQXKO,4,4.75,1.0,706.5,3.6249999999999996
Low Engagement Customers,B004TEXEYW,4,4.75,1.0,536.25,3.6249999999999996
Low Engagement Customers,B0050KD9XU,4,4.75,1.0,258.5,3.6249999999999996
Low Engagement Customers,B005B3HKPO,4,4.75,1.0,243.25,3.6249999999999996
Low Engagement Customers,B005DM3N2M,8,4.75,1.0,417.625,3.6249999999999996
Low Engagement Customers,B005JRGJ4A,4,4.75,1.0,659.75,3.6249999999999996
Low Engagement Customers,B005KMUNT6,4,4.75,1.0,275.0,3.6249999999999996
Low Engagement Customers,B006A4R6OS,4,4.75,1.0,235.75,3.6249999999999996
Low Engagement Customers,B006N3I7S0,4,4.75,1.0,374.25,3.6249999999999996
Low Engagement Customers,B006VRTR0K,4,4.75,1.0,374.25,3.6249999999999996
Low Engagement Customers,B0070PV73M,4,4.75,1.0,862.0,3.6249999999999996
Low Engagement Customers,B0071LTQ4C,4,4.75,1.0,346.5,3.6249999999999996
Low Engagement Customers,B007N68CC2,4,4.75,1.0,235.75,3.6249999999999996
Low Engagement Customers,B002DLXXHG,52,4.788461538461538,0.9097386587771203,367.0576923076923,3.6248446745562126
Low Engagement Customers,B0062A87HA,97,4.77319587628866,0.9445552156892364,473.69072164948454,3.6246036781088327
Low Engagement Customers,B000255OIG,34,4.764705882352941,0.9632352941176471,378.79411764705884,3.6242647058823527
Low Engagement Customers,B0002DGRPC,34,4.764705882352941,0.9632352941176471,378.79411764705884,3.6242647058823527
Low Engagement Customers,B0046ANN2C,10,4.8,0.8800000000000001,456.1,3.6239999999999997
Low Engagement Customers,B00213ERI0,22,4.909090909090909,0.6240675990675991,619.9545454545455,3.623583916083916
Low Engagement Customers,B001ET5XWG,10,4.8,0.8764285714285714,313.5,3.622928571428571
Low Engagement Customers,B005ATIDNC,5,4.8,0.875,373.8,3.6225
Low Engagement Customers,B000FIXT2I,40,4.775,0.9325311185133239,394.625,3.6222593355539976
Low Engagement Customers,B004IJMVQK,32,4.8125,0.8440205627705628,306.3125,3.6219561688311686
Low Engagement Customers,B0049ULB78,50,4.8,0.8727393162393162,299.5,3.621821794871795
Low Engagement Customers,B0017OAISW,3,5.0,0.4047619047619048,640.3333333333334,3.6214285714285714
Low Engagement Customers,B003XUJ564,5,4.8,0.8701298701298701,684.2,3.621038961038961
Low Engagement Customers,B001EO615O,6,4.833333333333333,0.7916666666666666,563.6666666666666,3.6208333333333327
Low Engagement Customers,B000FA38ZE,17,4.764705882352941,0.9509803921568628,401.11764705882354,3.620588235294117
Low Engagement Customers,B000U8Z4VW,15,4.8,0.8682539682539683,549.6,3.6204761904761904
Low Engagement Customers,B000OU5EKC,8,4.75,0.984375,329.125,3.6203125
Low Engagement Customers,B0002IF5CI,5,4.8,0.8626436781609195,382.8,3.618793103448276
Low Engagement Customers,B001HTKQ3O,8,4.75,0.9791666666666667,595.375,3.61875
Low Engagement Customers,B000DZKKK2,12,4.833333333333333,0.7847222222222222,355.1666666666667,3.6187499999999995
Low Engagement Customers,B001E5E0T2,5,5.0,0.3923809523809524,810.8,3.617714285714286
Low Engagement Customers,B0014A1BWQ,6,4.833333333333333,0.7796296296296297,829.5,3.617222222222222
Low Engagement Customers,B000P4Y8E0,6,4.833333333333333,0.7777777777777778,411.5,3.6166666666666663
Low Engagement Customers,B001VDXO3K,17,4.823529411764706,0.8006170300287948,607.1176470588235,3.616655697243932
Low Engagement Customers,B0007W4VXI,12,4.75,0.9707594562647754,473.0833333333333,3.6162278368794323
Low Engagement Customers,B000DZKKKC,19,4.7894736842105265,0.8771929824561404,610.421052631579,3.6157894736842104
Low Engagement Customers,B000O3D2JY,8,4.75,0.96875,253.875,3.6156249999999996
Low Engagement Customers,B000GB7RV8,22,4.7727272727272725,0.9156122561013865,569.1818181818181,3.615592767739506
Low Engagement Customers,B0018CJJ9W,13,4.769230769230769,0.9230769230769231,637.4615384615385,3.615384615384615
Low Engagement Customers,B003GHESE8,6,4.833333333333333,0.7731481481481483,293.5,3.615277777777777
Low Engagement Customers,B000CMH0OU,10,4.8,0.85,454.9,3.6149999999999998
Low Engagement Customers,B001E5E29A,35,4.8,0.8485658627087198,346.0,3.6145697588126158
Low Engagement Customers,B000F959NO,20,4.75,0.9644142316017316,551.15,3.614324269480519
Low Engagement Customers,B00012OHZ6,4,4.75,0.9642857142857143,381.75,3.614285714285714
Low Engagement Customers,B000FKAYO2,7,4.857142857142857,0.7142857142857143,414.0,3.614285714285714
Low Engagement Customers,B001AHJ2D8,46,4.782608695652174,0.8880434782608696,531.2391304347826,3.6142391304347825
Low Engagement Customers,B00139C3P2,48,4.75,0.963425925925926,579.1666666666666,3.6140277777777774
Low Engagement Customers,B003FXIUWY,5,4.8,0.8464935064935066,387.2,3.613948051948052
Low Engagement Customers,B0037YPVBE,6,4.833333333333333,0.7678571428571429,627.8333333333334,3.6136904761904756
Low Engagement Customers,B003OPCMZO,7,4.857142857142857,0.7114100185528757,288.42857142857144,3.613423005565862
Low Engagement Customers,B000N62EKK,6,4.833333333333333,0.7666666666666666,404.0,3.613333333333333
Low Engagement Customers,B003KRNI0E,15,4.733333333333333,1.0,336.73333333333335,3.613333333333333
Low Engagement Customers,B001I8BNMC,12,4.75,0.9596861471861472,567.3333333333334,3.612905844155844
Low Engagement Customers,B005GRAT4O,5,4.8,0.842,974.0,3.6126
Low Engagement Customers,B00097C4GW,4,4.75,0.9583333333333334,397.25,3.6125
Low Engagement Customers,B000BF54MS,12,4.75,0.9583333333333334,502.3333333333333,3.6125
Low Engagement Customers,B0009X2A60,18,4.777777777777778,0.8888888888888888,1399.5555555555557,3.6111111111111107
Low Engagement Customers,B000GQTP1S,9,4.777777777777778,0.8888888888888888,402.3333333333333,3.6111111111111107
Low Engagement Customers,B001CGTN1I,30,4.766666666666667,0.9136266380030682,659.2333333333333,3.610754658067587
Low Engagement Customers,B000EGZ99M,15,4.8,0.8351851851851853,383.73333333333335,3.6105555555555555
Low Engagement Customers,B001DIM8K8,4,4.75,0.95,449.0,3.61
Low Engagement Customers,B005D8TX3E,4,4.75,0.95,525.5,3.61
Low Engagement Customers,B000ILA5RO,15,4.733333333333333,0.9880341880341881,264.26666666666665,3.6097435897435894
Low Engagement Customers,B003NCEDYG,15,4.733333333333333,0.9880341880341881,264.26666666666665,3.6097435897435894
Low Engagement Customers,B000FDKQCO,11,4.7272727272727275,1.0,454.90909090909093,3.609090909090909
Low Engagement Customers,B001ELL364,11,4.7272727272727275,1.0,475.90909090909093,3.609090909090909
Low Engagement Customers,B001E5E05G,18,4.888888888888889,0.6223025999341788,434.77777777777777,3.6089130022024762
Low Engagement Customers,B000EDBQ4M,12,4.833333333333333,0.75,699.4166666666666,3.608333333333333
Low Engagement Customers,B000G176B4,15,4.733333333333333,0.9833333333333333,275.3333333333333,3.608333333333333
Low Engagement Customers,B00014H710,16,4.75,0.9444173881673882,322.4375,3.608325216450216
Low Engagement Customers,B0006UIJVG,16,4.75,0.9444173881673882,322.4375,3.608325216450216
Low Engagement Customers,B000PG1D1O,16,4.75,0.9444173881673882,322.4375,3.608325216450216
Low Engagement Customers,B004X8MZHQ,16,4.75,0.9444173881673882,322.4375,3.608325216450216
Low Engagement Customers,B005GWWGOU,16,4.75,0.9444173881673882,322.4375,3.608325216450216
Low Engagement Customers,B0010EI0QG,20,4.75,0.9442141515997351,958.65,3.60826424547992
Low Engagement Customers,B001EQ5NJM,8,4.75,0.9427083333333334,541.375,3.6078124999999996
Low Engagement Customers,B003UBFYK2,5,4.8,0.825,188.2,3.6075
Low Engagement Customers,B000F0FX52,11,4.7272727272727275,0.9917355371900828,875.6363636363636,3.6066115702479338
Low Engagement Customers,B0045Z6K50,28,4.785714285714286,0.8547619047619047,298.25,3.606428571428571
Low Engagement Customers,B000E1DS8Q,4,4.75,0.9375,222.0,3.6062499999999997
Low Engagement Customers,B001EO5XVM,4,4.75,0.9375,408.75,3.6062499999999997
Low Engagement Customers,B001EPQ06I,4,4.75,0.9375,407.75,3.6062499999999997
Low Engagement Customers,B001F3J868,4,4.75,0.9375,205.5,3.6062499999999997
Low Engagement Customers,B004Q9QIPM,24,4.75,0.9375,288.625,3.6062499999999997
Low Engagement Customers,B001T5GHUM,8,4.75,0.9361111111111111,639.25,3.605833333333333
Low Engagement Customers,B005ZBZLT4,157,4.802547770700637,0.8118529404148215,594.1656050955414,3.6053393216148923
Low Engagement Customers,B0006G86CM,5,4.8,0.8166666666666667,258.0,3.605
Low Engagement Customers,B0016BWBTA,9,4.777777777777778,0.8666666666666667,535.6666666666666,3.604444444444444
Low Engagement Customers,B001TZL6ZS,4,4.75,0.9270833333333334,717.75,3.603125
Low Engagement Customers,B001ONRO3S,8,4.75,0.9214285714285715,400.125,3.601428571428571
Low Engagement Customers,B00063KNX0,3,5.0,0.3333333333333333,349.6666666666667,3.6
Low Engagement Customers,B0000V1B4I,7,4.714285714285714,1.0,529.4285714285714,3.5999999999999996
Low Engagement Customers,B0006TV6OE,4,4.75,0.9166666666666666,274.5,3.5999999999999996
Low Engagement Customers,B000ER5EKA,5,4.8,0.8,282.6,3.5999999999999996
Low Engagement Customers,B000FA15D6,7,4.714285714285714,1.0,328.57142857142856,3.5999999999999996
Low Engagement Customers,B000FL1I3C,5,4.8,0.8,260.0,3.5999999999999996
Low Engagement Customers,B000KOWF0Y,5,4.8,0.8,223.4,3.5999999999999996
Low Engagement Customers,B000P49A0W,7,4.714285714285714,1.0,514.0,3.5999999999999996
Low Engagement Customers,B000RFS57I,7,4.714285714285714,1.0,190.42857142857142,3.5999999999999996
Low Engagement Customers,B000VK5SYC,5,4.8,0.8,179.6,3.5999999999999996
Low Engagement Customers,B0019GVYKO,5,4.8,0.8,249.4,3.5999999999999996
Low Engagement Customers,B001EO5M54,4,4.75,0.9166666666666666,278.0,3.5999999999999996
Low Engagement Customers,B001EO5RGS,4,4.75,0.9166666666666666,287.5,3.5999999999999996
Low Engagement Customers,B001EO5RW2,7,4.714285714285714,1.0,328.7142857142857,3.5999999999999996
Low Engagement Customers,B001EO64ZQ,4,4.75,0.9166666666666666,254.25,3.5999999999999996
Low Engagement Customers,B001EQ5LT4,7,4.714285714285714,1.0,450.57142857142856,3.5999999999999996
Low Engagement Customers,B001FA1LL6,7,4.714285714285714,1.0,388.57142857142856,3.5999999999999996
Low Engagement Customers,B001HKZZ6Q,7,4.714285714285714,1.0,192.71428571428572,3.5999999999999996
Low Engagement Customers,B002C50X1M,5,4.8,0.8,348.8,3.5999999999999996
Low Engagement Customers,B002TSHYSW,5,4.8,0.8,348.8,3.5999999999999996
Low Engagement Customers,B002ULSKXQ,7,4.714285714285714,1.0,328.57142857142856,3.5999999999999996
Low Engagement Customers,B003DNL9U6,5,4.8,0.8,387.8,3.5999999999999996
Low Engagement Customers,B003OB4BOS,4,4.75,0.9166666666666666,170.5,3.5999999999999996
Low Engagement Customers,B004765VR0,4,4.75,0.9166666666666666,337.75,3.5999999999999996
Low Engagement Customers,B004NCBF46,5,4.8,0.8,458.8,3.5999999999999996
Low Engagement Customers,B004NNEYUC,5,4.8,0.8,250.2,3.5999999999999996
Low Engagement Customers,B000EH4XZM,24,4.75,0.9150641025641025,344.7916666666667,3.5995192307692303
Low Engagement Customers,B003JMC5MC,4,4.75,0.9147727272727273,618.5,3.599431818181818
Low Engagement Customers,B006W5WDS4,8,4.875,0.6229743083003952,808.125,3.5993922924901183
Low Engagement Customers,B001TZMCD8,4,4.75,0.912962962962963,1782.5,3.598888888888889
Low Engagement Customers,B0031U9VI8,20,4.75,0.9125,572.9,3.59875
Low Engagement Customers,B001EO5YCA,4,4.75,0.9083333333333333,182.75,3.5974999999999997
Low Engagement Customers,B001EO69NS,20,4.75,0.905234895033282,618.1,3.5965704685099844
Low Engagement Customers,B001ELLB4S,17,4.764705882352941,0.8705882352941177,879.9411764705883,3.596470588235294
Low Engagement Customers,B001EPQ0A4,7,4.714285714285714,0.988095238095238,305.14285714285717,3.596428571428571
Low Engagement Customers,B001NJI7GQ,11,4.7272727272727275,0.9545454545454546,382.90909090909093,3.5954545454545457
Low Engagement Customers,B0085G4ACA,11,4.7272727272727275,0.9545454545454546,382.90909090909093,3.5954545454545457
Low Engagement Customers,B000EHL21U,5,4.8,0.7846376811594202,795.0,3.595391304347826
Low Engagement Customers,B000EHP522,5,4.8,0.7846376811594202,795.0,3.595391304347826
Low Engagement Customers,B000EMD1QO,5,4.8,0.7833333333333333,417.2,3.5949999999999998
Low Engagement Customers,B003V5V5J6,9,4.777777777777778,0.8333333333333334,435.6666666666667,3.594444444444444
Low Engagement Customers,B004CT1NCY,9,4.777777777777778,0.8333333333333334,614.6666666666666,3.594444444444444
Low Engagement Customers,B000YSS7EO,47,4.74468085106383,0.9070415400202634,435.8085106382979,3.59338905775076
Low Engagement Customers,B000F409HU,5,4.8,0.7766666666666666,861.8,3.593
Low Engagement Customers,B00063KO34,7,4.714285714285714,0.9761904761904763,307.0,3.5928571428571425
Low Engagement Customers,B0027Z5J6G,27,4.7407407407407405,0.9135802469135803,410.18518518518516,3.592592592592592
Low Engagement Customers,B001UJEN6C,11,4.7272727272727275,0.9431818181818182,537.7272727272727,3.5920454545454543
Low Engagement Customers,B0009JI7O8,7,4.714285714285714,0.9714285714285714,303.7142857142857,3.591428571428571
Low Engagement Customers,B003VXFK44,71,4.71830985915493,0.9616717398407538,387.01408450704224,3.591318423360677
Low Engagement Customers,B006N3IG4K,71,4.71830985915493,0.9616717398407538,387.01408450704224,3.591318423360677
Low Engagement Customers,B000EF3E2W,10,4.7,1.0,506.5,3.59
Low Engagement Customers,B001FA1LVG,7,4.714285714285714,0.9642857142857143,417.57142857142856,3.589285714285714
Low Engagement Customers,B001EQ4E60,4,4.75,0.8807692307692307,989.75,3.589230769230769
Low Engagement Customers,B001RVFDOO,33,4.818181818181818,0.7159718301022648,580.6060606060606,3.587518821757952
Low Engagement Customers,B000CC9V42,4,4.75,0.875,346.25,3.5875
Low Engagement Customers,B000VI89KO,4,4.75,0.875,412.0,3.5875
Low Engagement Customers,B001D3K2AG,8,4.75,0.875,307.0,3.5875
Low Engagement Customers,B002Q7RMGA,4,4.75,0.875,266.75,3.5875
Low Engagement Customers,B004UA4PYS,4,4.75,0.875,508.25,3.5875
Low Engagement Customers,B0052RRO2I,4,4.75,0.875,391.75,3.5875
Low Engagement Customers,B00401OZ1U,18,4.722222222222222,0.9393291893291893,555.1111111111111,3.587354312354312
Low Engagement Customers,B0027UQYZQ,27,4.703703703703703,0.9821086683831781,546.9629629629629,3.5872251931075456
Low Engagement Customers,B002MXSAD2,27,4.703703703703703,0.9821086683831781,546.9629629629629,3.5872251931075456
Low Engagement Customers,B005Y1A8FW,27,4.703703703703703,0.9821086683831781,546.9629629629629,3.5872251931075456
Low Engagement Customers,B002WDCIXK,7,4.714285714285714,0.9571428571428572,269.2857142857143,3.587142857142857
Low Engagement Customers,B001QOQIKK,13,4.769230769230769,0.8261904761904761,414.0769230769231,3.586318681318681
Low Engagement Customers,B004JHIBV0,4,4.75,0.8705357142857143,678.75,3.586160714285714
Low Engagement Customers,B000LKZK7C,5,4.8,0.75,299.2,3.585
Low Engagement Customers,B00141NFVA,5,4.8,0.75,359.8,3.585
Low Engagement Customers,B001TEKQ8C,4,4.75,0.8666666666666667,181.25,3.585
Low Engagement Customers,B0045TVL6E,5,4.8,0.75,308.6,3.585
Low Engagement Customers,B0056AL6G6,5,4.8,0.75,343.6,3.585
Low Engagement Customers,B000MICPSA,6,4.833333333333333,0.6694444444444444,282.0,3.584166666666666
Low Engagement Customers,B0005YMACM,4,4.75,0.861111111111111,455.0,3.583333333333333
Low Engagement Customers,B0002IMRTC,4,4.75,0.8583333333333334,458.0,3.5824999999999996
Low Engagement Customers,B001J3ZUQ6,17,4.705882352941177,0.9611111111111111,493.94117647058823,3.5824509803921565
Low Engagement Customers,B002C58RXI,4,4.75,0.8541666666666666,225.75,3.58125
Low Engagement Customers,B007TGDXNO,90,4.7444444444444445,0.8667493309159977,537.4222222222222,3.5811359103859104
Low Engagement Customers,B003FCZUCI,4,4.75,0.8522727272727273,1006.75,3.580681818181818
Low Engagement Customers,B001EQ5FQI,5,4.8,0.7333333333333333,460.2,3.58
Low Engagement Customers,B001E50X66,13,4.769230769230769,0.8049450549450549,303.2307692307692,3.5799450549450547
Low Engagement Customers,B0000DGF5S,14,4.714285714285714,0.9294642857142856,526.2142857142857,3.5788392857142854
Low Engagement Customers,B000EHP62G,24,4.791666666666667,0.748246891996892,317.5416666666667,3.578640734265734
Low Engagement Customers,B005P0NA7U,28,4.75,0.8450014788524106,510.67857142857144,3.578500443655723
Low Engagement Customers,B0002YGSJQ,9,4.777777777777778,0.7777777777777778,205.55555555555554,3.5777777777777775
Low Engagement Customers,B002RZ1QNG,9,4.777777777777778,0.7777777777777778,416.1111111111111,3.5777777777777775
Low Engagement Customers,B002RU3GH0,26,4.6923076923076925,0.9743589743589743,492.8076923076923,3.5769230769230766
Low Engagement Customers,B000LKZL76,11,4.7272727272727275,0.8878787878787878,467.8181818181818,3.575454545454545
Low Engagement Customers,B000E671W0,4,5.0,0.25,694.75,3.575
Low Engagement Customers,B000SATIBO,18,4.722222222222222,0.8981481481481483,358.94444444444446,3.5749999999999997
Low Engagement Customers,B002C56OIS,8,4.75,0.8333333333333333,437.0,3.5749999999999997
Low Engagement Customers,B004CLCEDE,140,4.707142857142857,0.9326253737252819,787.6857142857143,3.5747876121175843
Low Engagement Customers,B0009ETA76,60,4.716666666666667,0.9104024620269889,726.15,3.5747874052747632
Low Engagement Customers,B000AYFBY6,7,4.714285714285714,0.9142857142857144,185.85714285714286,3.5742857142857143
Low Engagement Customers,B001E5DQGK,10,4.7,0.9425000000000001,448.0,3.57275
Low Engagement Customers,B0007NOWMM,20,4.7,0.9423809523809524,290.15,3.5727142857142855
Low Engagement Customers,B001EO7GYY,17,4.705882352941177,0.9273157538877621,489.05882352941177,3.572312373225152
Low Engagement Customers,B0019QG5CG,12,4.75,0.8241914149172214,542.8333333333334,3.572257424475166
Low Engagement Customers,B000LQORDE,19,4.894736842105263,0.4850991114149009,1005.421052631579,3.5718455228981543
Low Engagement Customers,B004F1LNDI,16,4.75,0.8217261904761904,513.3125,3.5715178571428567
Low Engagement Customers,B001CEDW26,4,4.75,0.8214285714285714,585.25,3.571428571428571
Low Engagement Customers,B001EQ4RWQ,12,4.75,0.8199404761904762,683.4166666666666,3.5709821428571424
Low Engagement Customers,B0013P3KC6,43,4.6976744186046515,0.9419629332620512,491.5581395348837,3.5709609730018714
Low Engagement Customers,B000EGX2EG,11,4.7272727272727275,0.8674242424242423,615.3636363636364,3.569318181818182
Low Engagement Customers,B0012YEKCM,16,4.6875,0.9600735294117647,374.5,3.5692720588235294
Low Engagement Customers,B000LKTCVW,10,4.7,0.93,619.2,3.569
Low Engagement Customers,B00141UC9I,34,4.794117647058823,0.7102167182662539,474.38235294117646,3.5689473684210524
Low Engagement Customers,B001AJ1ULS,34,4.794117647058823,0.7102167182662539,474.38235294117646,3.5689473684210524
Low Engagement Customers,B000X9NRKS,12,4.75,0.8123219373219372,459.5833333333333,3.5686965811965807
Low Engagement Customers,B003LTPY08,7,4.714285714285714,0.8952380952380953,200.0,3.5685714285714285
Low Engagement Customers,B000PDY3P0,96,4.6875,0.9528437378051223,538.4895833333334,3.5671031213415367
Low Engagement Customers,B000EZOKX4,44,4.681818181818182,0.9652027027027027,783.5,3.5668335380835376
Low Engagement Customers,B0000D9MT2,3,4.666666666666667,1.0,381.3333333333333,3.5666666666666664
Low Engagement Customers,B0001M0YWQ,3,4.666666666666667,1.0,204.0,3.5666666666666664
Low Engagement Customers,B00023NFNY,6,4.666666666666667,1.0,220.5,3.5666666666666664
Low Engagement Customers,B00061EUBI,3,4.666666666666667,1.0,356.6666666666667,3.5666666666666664
Low Engagement Customers,B00061NJ06,3,4.666666666666667,1.0,420.6666666666667,3.5666666666666664
Low Engagement Customers,B00061U6AW,3,4.666666666666667,1.0,425.3333333333333,3.5666666666666664
Low Engagement Customers,B0006GSXM0,3,4.666666666666667,1.0,257.3333333333333,3.5666666666666664
Low Engagement Customers,B0006N9K9I,3,4.666666666666667,1.0,544.3333333333334,3.5666666666666664
Low Engagement Customers,B0006VB3TK,9,4.666666666666667,1.0,550.1111111111111,3.5666666666666664
Low Engagement Customers,B0006VBXCC,3,4.666666666666667,1.0,460.6666666666667,3.5666666666666664
Low Engagement Customers,B0009YD8ME,9,4.666666666666667,1.0,550.1111111111111,3.5666666666666664
Low Engagement Customers,B000AYFA56,3,4.666666666666667,1.0,238.33333333333334,3.5666666666666664
Low Engagement Customers,B000B5HRNM,3,4.666666666666667,1.0,131.0,3.5666666666666664
Low Engagement Customers,B000BTBR20,3,4.666666666666667,1.0,390.6666666666667,3.5666666666666664
Low Engagement Customers,B000DZH1A4,3,4.666666666666667,1.0,517.3333333333334,3.5666666666666664
Low Engagement Customers,B000E21Z7Q,3,4.666666666666667,1.0,503.3333333333333,3.5666666666666664
Low Engagement Customers,B000E3ZFBC,3,4.666666666666667,1.0,617.0,3.5666666666666664
Low Engagement Customers,B000E65OV0,6,4.666666666666667,1.0,282.3333333333333,3.5666666666666664
Low Engagement Customers,B000EEG952,3,4.666666666666667,1.0,244.66666666666666,3.5666666666666664
Low Engagement Customers,B000F2VESU,9,4.666666666666667,1.0,354.77777777777777,3.5666666666666664
Low Engagement Customers,B000F4F96G,3,4.666666666666667,1.0,206.33333333333334,3.5666666666666664
Low Engagement Customers,B000F52NU0,3,4.666666666666667,1.0,706.3333333333334,3.5666666666666664
Low Engagement Customers,B000FDLB8M,3,4.666666666666667,1.0,260.3333333333333,3.5666666666666664
Low Engagement Customers,B000G671U0,3,4.666666666666667,1.0,233.0,3.5666666666666664
Low Engagement Customers,B000GAUKRC,3,4.666666666666667,1.0,519.0,3.5666666666666664
Low Engagement Customers,B000GPKI10,3,4.666666666666667,1.0,214.0,3.5666666666666664
Low Engagement Customers,B000GPXRRW,3,4.666666666666667,1.0,248.0,3.5666666666666664
Low Engagement Customers,B000H6AX0E,3,4.666666666666667,1.0,373.3333333333333,3.5666666666666664
Low Engagement Customers,B000H9K4KA,3,4.666666666666667,1.0,335.6666666666667,3.5666666666666664
Low Engagement Customers,B000I6PXLC,3,4.666666666666667,1.0,655.6666666666666,3.5666666666666664
Low Engagement Customers,B000ILI60M,3,4.666666666666667,1.0,603.0,3.5666666666666664
