ProductId,NumberOfReviews,AverageScore,AverageHelpfulnessRatio,AverageReviewLength,RecommendationScore
B000W5BS9K,21,4.476190476190476,0.06349206349206349,310.95238095238096,3.1523809523809523
B004FHDP4W,7,4.428571428571429,0.17142857142857143,376.0,3.1514285714285717
B001E50X66,27,4.222222222222222,0.6517636684303351,320.2962962962963,3.151084656084656
B003VXE46Y,42,4.238095238095238,0.6143392797060826,481.4761904761905,3.150968450578491
B000121BY6,15,4.2,0.7024786324786325,528.4,3.15074358974359
B0000CEPDP,46,4.1521739130434785,0.8130105401844532,631.7608695652174,3.1504249011857706
B0002XAG36,10,4.2,0.7,330.4,3.15
B001E5DXCM,6,4.5,0.0,276.0,3.15
B005Q4FKVO,6,4.5,0.0,187.33333333333334,3.15
B002WWHXZO,6,4.5,0.0,232.33333333333334,3.15
B000R4G4PO,16,4.3125,0.4375,345.1875,3.15
B003YYZSEC,6,4.5,0.0,249.5,3.15
B0010WD2BG,6,4.333333333333333,0.3888888888888889,429.3333333333333,3.1499999999999995
B000EM8UFG,27,4.37037037037037,0.2962962962962963,355.4074074074074,3.148148148148148
B002DHSECY,22,4.409090909090909,0.20454545454545456,255.63636363636363,3.147727272727273
B0032GHM4G,11,4.2727272727272725,0.5227272727272727,419.54545454545456,3.1477272727272725
B000LKYYBU,20,4.25,0.575,542.55,3.1474999999999995
B0006TQ2TS,7,4.285714285714286,0.48901098901098905,561.1428571428571,3.146703296703296
B0053WMOJA,28,4.214285714285714,0.6554421768707482,343.0,3.146632653061224
B000FPM22E,11,4.363636363636363,0.3060606060606061,401.09090909090907,3.146363636363636
B0094C0Q8Q,11,4.363636363636363,0.3060606060606061,401.09090909090907,3.146363636363636
B000FRS9NI,13,4.461538461538462,0.07692307692307693,395.84615384615387,3.146153846153846
B0011XKHY4,13,4.230769230769231,0.6153846153846154,280.0,3.1461538461538456
B000H7GQVS,6,4.333333333333333,0.375,427.0,3.1458333333333326
B001ELJK8C,11,4.454545454545454,0.09090909090909091,388.72727272727275,3.145454545454545
B001228RNM,5,4.2,0.6833333333333333,375.0,3.145
B001M09ATY,9,4.444444444444445,0.1111111111111111,260.6666666666667,3.1444444444444444
B001ZSF9EI,9,4.444444444444445,0.1111111111111111,480.3333333333333,3.1444444444444444
B001EO7EU0,9,4.333333333333333,0.3703703703703704,507.55555555555554,3.144444444444444
B005Y1A8FW,77,4.2727272727272725,0.5111246024156643,472.93506493506493,3.14424647163379
B002MXSAD2,77,4.2727272727272725,0.5111246024156643,472.93506493506493,3.14424647163379
B0027UQYZQ,77,4.2727272727272725,0.5111246024156643,472.93506493506493,3.14424647163379
B007TJGZ5E,172,4.412790697674419,0.18378189824203114,318.56976744186045,3.1440880578447024
B000JSQ66U,6,4.333333333333333,0.3680555555555556,241.0,3.1437499999999994
B000I6PXLC,9,4.222222222222222,0.626984126984127,401.77777777777777,3.143650793650793
B005QRPH78,59,4.440677966101695,0.1172316384180791,717.7457627118644,3.1436440677966098
B001BBTD32,7,4.428571428571429,0.14285714285714285,177.14285714285714,3.142857142857143
B0053T1688,7,4.428571428571429,0.14285714285714285,902.1428571428571,3.142857142857143
B0053T15M0,7,4.428571428571429,0.14285714285714285,902.1428571428571,3.142857142857143
B001O8KG74,11,4.181818181818182,0.7181818181818183,463.6363636363636,3.142727272727272
B000F9Z29U,25,4.28,0.488,280.52,3.1424
B002ZJSSEE,25,4.28,0.488,280.52,3.1424
B000F9Z1XM,25,4.28,0.488,280.52,3.1424
B000LQJT5A,15,4.2,0.6682539682539682,687.6,3.1404761904761904
B001RVFDOO,305,4.419672131147541,0.15506000637532694,383.19344262295084,3.1402884937158766
B000HQMLQS,11,4.363636363636363,0.2857142857142857,313.72727272727275,3.14025974025974
B003YBJ9JA,5,4.4,0.2,382.0,3.14
B004V6AH34,5,4.4,0.2,291.0,3.14
B0011MUK4W,5,4.4,0.2,252.4,3.14
B0000U1OFK,5,4.4,0.2,269.0,3.14
B0029K0QPI,5,4.4,0.2,274.2,3.14
B001EO6A00,5,4.2,0.6666666666666667,535.2,3.14
B00374XTQI,5,4.2,0.6666666666666667,182.4,3.14
B0029TZW8K,9,4.444444444444445,0.09523809523809523,288.77777777777777,3.1396825396825396
B003WEHPHC,6,4.333333333333333,0.3541666666666667,305.3333333333333,3.139583333333333
B0028C44Z0,16,4.3125,0.4010416666666667,305.625,3.1390624999999996
B0030VBQOK,151,4.410596026490066,0.17176973137238039,387.27152317880797,3.13894813795476
B001EPQ0A4,11,4.181818181818182,0.7045454545454546,434.27272727272725,3.1386363636363632
B0029JW9JU,28,4.357142857142857,0.29293345543345545,535.5,3.137880036630036
B001AV19EY,8,4.375,0.25,239.0,3.1375
B0015G862M,8,4.375,0.25,398.375,3.1375
B000FBQ5GW,9,4.333333333333333,0.34444444444444444,1135.3333333333333,3.1366666666666663
B004M8KYCK,11,4.2727272727272725,0.4848484848484848,518.8181818181819,3.1363636363636362
B001FA1S3M,22,4.363636363636363,0.2727272727272727,238.27272727272728,3.1363636363636362
B002OHOC6A,11,4.363636363636363,0.2727272727272727,388.09090909090907,3.1363636363636362
B002076V22,11,4.363636363636363,0.2727272727272727,274.3636363636364,3.1363636363636362
B0040BESXK,14,4.357142857142857,0.2857142857142857,558.6428571428571,3.1357142857142852
B00020HHRW,171,4.251461988304094,0.5250144821352252,319.093567251462,3.133527736453433
B00412W76S,171,4.251461988304094,0.5250144821352252,319.093567251462,3.133527736453433
B003CJN0OO,30,4.333333333333333,0.3333333333333333,403.03333333333336,3.133333333333333
B002ACU9XY,9,4.333333333333333,0.3333333333333333,389.8888888888889,3.133333333333333
B000B9SFP2,9,4.333333333333333,0.3333333333333333,1752.5555555555557,3.133333333333333
B000HDH0J4,6,4.333333333333333,0.3333333333333333,261.6666666666667,3.133333333333333
B0018MJ2EE,6,4.333333333333333,0.3333333333333333,164.83333333333334,3.133333333333333
B0087GG8OG,23,4.304347826086956,0.39999999999999997,350.1304347826087,3.1330434782608694
B0061UQ2K0,23,4.304347826086956,0.39999999999999997,350.1304347826087,3.1330434782608694
B000E6727Y,23,4.434782608695652,0.09420289855072463,245.17391304347825,3.132608695652174
B002Z95BOY,17,4.235294117647059,0.5588235294117647,371.3529411764706,3.13235294117647
B002HQLY7S,169,4.384615384615385,0.21014370245139474,270.8639053254438,3.132273879966188
B005HO0ARM,21,4.333333333333333,0.329004329004329,456.1904761904762,3.1320346320346313
B001GVISJM,15,4.4,0.17333333333333334,208.4,3.132
B001EQ5FV8,6,4.166666666666667,0.7166666666666667,366.3333333333333,3.1316666666666664
B0052OI128,8,4.25,0.5208333333333334,892.875,3.1312499999999996
B001IZM92S,88,4.340909090909091,0.3081410913647756,361.7613636363636,3.131078691045796
B001E8HSAM,5,4.2,0.6363636363636364,499.6,3.130909090909091
B000EEK4OO,13,4.3076923076923075,0.38461538461538464,259.15384615384613,3.1307692307692303
B000EGZ9AG,39,4.256410256410256,0.5024425623109833,360.8205128205128,3.130219948180474
B004391DK0,232,4.306034482758621,0.38627823657544186,413.79741379310343,3.1301076089036672
B001IZIBQG,5,4.2,0.6333333333333333,418.2,3.13
B0002NVKZO,5,4.2,0.6333333333333333,277.0,3.13
B000YINEYW,5,4.2,0.6333333333333333,667.4,3.13
B0018CE6DQ,36,4.194444444444445,0.6458333333333334,589.5277777777778,3.129861111111111
B000EH4XZC,12,4.333333333333333,0.3216540404040404,791.3333333333334,3.129829545454545
B001ULH8NU,12,4.416666666666667,0.125,271.5,3.129166666666667
B000XH8T8U,6,4.166666666666667,0.7083333333333334,666.6666666666666,3.1291666666666664
B003MOX6RA,24,4.208333333333333,0.6109579248366013,427.0416666666667,3.129120710784313
B001THVDWM,7,4.285714285714286,0.42857142857142855,501.7142857142857,3.128571428571428
B0045Z6K50,138,4.355072463768116,0.26626409017713365,291.31159420289856,3.128429951690821
B001HWWLHA,23,4.3478260869565215,0.2826086956521739,208.0,3.128260869565217
B0089X1L8U,23,4.3478260869565215,0.2826086956521739,208.0,3.128260869565217
B001EO65D2,13,4.384615384615385,0.19615384615384615,215.3846153846154,3.1280769230769234
B000FDKQCO,18,4.111111111111111,0.8333333333333334,422.3888888888889,3.1277777777777773
B004391I3C,14,4.285714285714286,0.42592592592592593,594.2857142857143,3.1277777777777773
B007M833A2,11,4.2727272727272725,0.45454545454545453,409.1818181818182,3.127272727272727
B0000VM8Y0,7,4.142857142857143,0.7551020408163265,211.42857142857142,3.1265306122448977
B000PDY3P0,487,4.3552361396303905,0.2559102878533944,408.80082135523617,3.1254383840972917
B000R7XFDK,5,4.2,0.6166666666666666,279.6,3.125
B0036THN2A,10,4.4,0.15,364.6,3.125
B001E96NVG,20,4.4,0.15,335.3,3.125
B000EF3FU8,7,4.142857142857143,0.75,293.57142857142856,3.125
B000NMG2NO,8,4.25,0.5,336.875,3.1249999999999996
B0012272NI,12,4.25,0.5,347.25,3.1249999999999996
B001P247YC,8,4.25,0.5,265.75,3.1249999999999996
B0002MRUVI,13,4.230769230769231,0.5448717948717948,459.3076923076923,3.1249999999999996
B002UKRORU,8,4.25,0.5,190.875,3.1249999999999996
B0025UCI94,18,4.111111111111111,0.8229417187750521,639.8888888888889,3.124660293410293
B001E5DZLG,20,4.35,0.2639010989010989,265.2,3.124170329670329
B0019ZB4KA,12,4.166666666666667,0.6916666666666668,919.5,3.1241666666666665
B003OPCMZO,15,4.266666666666667,0.4564357864357864,252.33333333333334,3.1235974025974023
B0009XQSAY,16,4.25,0.49464285714285716,682.3125,3.1233928571428566
B001CEDW26,8,4.125,0.7857142857142857,525.375,3.1232142857142855
B0013LVMKW,26,4.461538461538462,0.0,248.69230769230768,3.123076923076923
B001IZIC7E,11,4.363636363636363,0.22727272727272727,326.8181818181818,3.1227272727272726
B000LKYYMO,11,4.363636363636363,0.22727272727272727,441.8181818181818,3.1227272727272726
B004BRYVJY,10,4.3,0.375,478.8,3.1224999999999996
B001GVIS6U,9,4.222222222222222,0.5555555555555556,688.5555555555555,3.122222222222222
B002RTNBSA,9,4.222222222222222,0.5555555555555556,658.5555555555555,3.122222222222222
B001ELJK82,18,4.222222222222222,0.5552115583075335,588.5555555555555,3.1221190230478153
B000LKYXUC,8,4.125,0.78125,302.5,3.1218749999999997
B004K0630W,19,4.368421052631579,0.21052631578947367,405.94736842105266,3.121052631578947
B002B95HAG,17,4.117647058823529,0.7941176470588235,650.0,3.120588235294117
B001KUULIK,7,4.142857142857143,0.7346938775510204,375.2857142857143,3.120408163265306
B0001217BS,16,4.1875,0.6294642857142857,421.0625,3.1200892857142857
B007H13SYA,5,4.2,0.6,308.2,3.12
B005QZ6SM8,10,4.2,0.6,333.1,3.12
B000F52NU0,5,4.2,0.6,639.4,3.12
B001G0NL0O,5,4.2,0.6,565.2,3.12
B000OK8616,5,4.2,0.6,292.0,3.12
B0012AL3VM,5,4.2,0.6,292.4,3.12
B0016P9MN4,5,4.2,0.6,348.2,3.12
B004DF0A26,5,4.2,0.6,799.0,3.12
B0029O0V40,26,4.153846153846154,0.7046153846153846,596.0769230769231,3.119076923076923
B000LQJT5K,30,4.233333333333333,0.5164983164983165,481.93333333333334,3.1182828282828283
B000E7WM50,11,4.2727272727272725,0.42424242424242425,353.54545454545456,3.118181818181818
B000KOWJQE,14,4.285714285714286,0.39285714285714285,288.42857142857144,3.1178571428571424
B001D8PJLI,6,4.166666666666667,0.6666666666666666,359.8333333333333,3.1166666666666667
B006GC0RCW,6,4.166666666666667,0.6666666666666666,406.1666666666667,3.1166666666666667
B0006J6GWG,12,4.25,0.47222222222222227,261.25,3.1166666666666663
B002UQEDTG,19,4.2105263157894735,0.5639097744360901,529.3157894736842,3.1165413533834583
B000X61Y60,5,4.4,0.12,293.4,3.116
B004J04DRI,16,4.3125,0.32395833333333335,522.125,3.1159375
B001EO5NIA,10,4.3,0.35,415.4,3.1149999999999998
B0018CJJ9W,35,4.257142857142857,0.4481859410430839,671.1428571428571,3.114455782312925
B0019978P6,7,4.142857142857143,0.7142857142857143,449.57142857142856,3.1142857142857143
B003P7ZN70,7,4.428571428571429,0.047619047619047616,332.85714285714283,3.1142857142857143
B000LKUZV8,7,4.142857142857143,0.7142857142857143,449.14285714285717,3.1142857142857143
B00196U7OI,7,4.285714285714286,0.38095238095238093,326.85714285714283,3.114285714285714
B0016LSKMW,9,4.222222222222222,0.5277777777777778,354.8888888888889,3.1138888888888885
B000UXWQMC,9,4.222222222222222,0.5277777777777778,342.0,3.1138888888888885
B0036EYL8E,10,4.2,0.5785714285714285,329.6,3.1135714285714284
B001EQ5EQE,32,4.28125,0.38847064393939396,368.53125,3.113416193181818
B00451SEJ4,15,4.333333333333333,0.26666666666666666,304.0,3.113333333333333
B000V6HQPK,8,4.25,0.4583333333333333,634.875,3.1125
B001EQ5SLA,6,4.333333333333333,0.26282051282051283,244.66666666666666,3.112179487179487
B003OB0IB8,9,4.222222222222222,0.5185185185185186,239.55555555555554,3.1111111111111107
B001EQ5K1I,9,4.111111111111111,0.7777777777777778,322.44444444444446,3.1111111111111107
B000NHYNNU,16,4.375,0.16145833333333334,397.6875,3.1109375
B000EVT042,87,4.195402298850575,0.578277364585681,331.91954022988506,3.110264818571107
B000FA1HBG,11,4.181818181818182,0.6099039172209904,292.09090909090907,3.110243902439024
B000UXUKHA,5,4.2,0.5666666666666667,517.8,3.11
B004D667DQ,5,4.4,0.1,300.4,3.11
B000HYCLQA,5,4.4,0.1,340.2,3.11
B001QOQIKK,22,4.181818181818182,0.6085497835497835,408.0,3.109837662337662
B0000GH6UQ,21,4.285714285714286,0.36606779463922323,379.85714285714283,3.1098203383917666
B001E4Q5WI,16,4.3125,0.303125,404.3125,3.1096874999999997
B002UUJ590,30,4.3,0.3309259259259259,379.8666666666667,3.1092777777777774
B001ET5XX0,9,4.333333333333333,0.2529100529100529,390.77777777777777,3.1092063492063486
B003OB2DSE,22,4.2272727272727275,0.5,432.72727272727275,3.109090909090909
B007OXJJE4,37,4.243243243243243,0.46185031185031183,308.64864864864865,3.1088253638253636
B001TLY7A8,204,4.254901960784314,0.4336129252016181,584.3676470588235,3.108515250109505
B000NY8OVK,5,4.2,0.5599999999999999,578.0,3.108
B00545GNMU,5,4.2,0.5599999999999999,714.0,3.108
B007M83302,564,4.310283687943262,0.30239055966595824,412.41843971631204,3.107915749460071
B0013NUGDE,564,4.310283687943262,0.30239055966595824,412.41843971631204,3.107915749460071
B001E52VLG,37,4.243243243243243,0.4568854568854569,398.86486486486484,3.107335907335907
B000NU8H0C,7,4.285714285714286,0.35714285714285715,608.2857142857143,3.1071428571428568
B00430B73W,103,4.155339805825243,0.6591170803306726,444.9805825242718,3.1064729881768716
B00063KNX0,29,4.379310344827586,0.13505747126436782,264.58620689655174,3.1060344827586204
B002DVVP6W,18,4.388888888888889,0.1111111111111111,517.2777777777778,3.1055555555555556
B001EO5ZMY,6,4.166666666666667,0.6296296296296297,353.8333333333333,3.105555555555555
B000MP84MO,9,4.222222222222222,0.5,420.22222222222223,3.105555555555555
B00155UY3C,5,4.2,0.55,236.8,3.105
B000PBRWC8,12,4.25,0.43333333333333335,571.6666666666666,3.1049999999999995
B001E6IZVU,33,4.212121212121212,0.519464121736849,392.030303030303,3.104324085005903
B001EO6EV0,12,4.166666666666667,0.625,387.25,3.1041666666666665
B000CSKKE6,12,4.083333333333333,0.8188492063492063,320.0833333333333,3.103988095238095
B000E8Y5CM,19,4.315789473684211,0.27631578947368424,399.4736842105263,3.1039473684210526
B0012KK45S,14,4.285714285714286,0.34644274376417233,376.2142857142857,3.1039328231292513
B0039ZOZ86,149,4.147651006711409,0.6676937156802929,355.43624161073825,3.103663819402074
B003FCZQQI,17,4.294117647058823,0.3235294117647059,293.3529411764706,3.102941176470588
B008EG59KS,13,4.3076923076923075,0.2892773892773893,246.15384615384616,3.1021678321678317
B003ZXAN4C,22,4.2272727272727275,0.47474747474747475,420.8636363636364,3.1015151515151516
B0045XE32E,282,4.340425531914893,0.21033997523359227,828.3971631205674,3.101399864910503
B003ANJ9SI,16,4.3125,0.2734375,646.9375,3.10078125
B0019412IK,26,4.269230769230769,0.3743589743589743,425.4230769230769,3.1007692307692305
B001P05K8Q,150,4.366666666666666,0.14444744213474864,386.84,3.1000008993070907
B0012OPDTG,5,4.4,0.06666666666666667,343.6,3.1
B004UBC50S,7,4.428571428571429,0.0,487.2857142857143,3.1
B004ECVRNO,10,4.2,0.5333333333333333,512.6,3.1
B0027XXHSK,5,4.0,1.0,255.0,3.0999999999999996
B0039KF3IM,10,4.3,0.3,483.1,3.0999999999999996
B002GWH5BM,11,4.2727272727272725,0.36363636363636365,293.72727272727275,3.0999999999999996
B000LKU41E,13,4.3076923076923075,0.28205128205128205,592.0,3.0999999999999996
B000BYLQW6,15,4.133333333333334,0.6833333333333333,224.66666666666666,3.0983333333333336
B000V1D19A,73,4.1506849315068495,0.6405806462615488,494.8493150684931,3.097653645933259
B0088YBUOU,28,4.107142857142857,0.7419758812615955,368.5,3.0975927643784784
B005O072PC,28,4.107142857142857,0.7419758812615955,368.5,3.0975927643784784
B003TRFU06,35,4.228571428571429,0.4585714285714286,383.54285714285714,3.0975714285714284
B000VYD0MA,22,4.2727272727272725,0.35454545454545455,884.0454545454545,3.097272727272727
B0009F3SAK,49,4.122448979591836,0.701822324725399,422.38775510204084,3.096260983131905
B000SARZ64,20,4.3,0.2875,473.55,3.09625
B00017WSNE,5,4.2,0.52,209.4,3.096
B00437EN2C,14,4.142857142857143,0.6517006802721088,326.85714285714283,3.0955102040816325
B000AYDH2Y,6,4.166666666666667,0.5944444444444444,532.5,3.0949999999999998
B002DHN1UE,6,4.166666666666667,0.5944444444444444,532.5,3.0949999999999998
B000AYDGZW,6,4.166666666666667,0.5944444444444444,532.5,3.0949999999999998
B000E15DFM,14,4.285714285714286,0.31428571428571433,394.07142857142856,3.094285714285714
B005T64YYS,10,4.1,0.7438888888888889,915.0,3.0931666666666664
B000TMKST2,12,4.166666666666667,0.5848063973063974,317.0,3.0921085858585857
B000W5QSYA,11,4.363636363636363,0.125,442.27272727272725,3.0920454545454543
B0041GHV8I,6,4.333333333333333,0.19444444444444445,615.5,3.091666666666666
B004Q9QIPM,41,4.121951219512195,0.6875338753387534,296.9512195121951,3.0916260162601623
B001E5E056,43,4.27906976744186,0.32086563307493543,379.8837209302326,3.0916085271317826
B000XEXCSA,9,4.222222222222222,0.45185185185185184,524.6666666666666,3.0911111111111107
B002DHBT7Q,15,4.2,0.5028282828282828,572.2666666666667,3.0908484848484847
B000ER5EKA,32,4.3125,0.23958333333333334,481.375,3.0906249999999997
B0032GHKXO,13,4.3076923076923075,0.25,419.7692307692308,3.090384615384615
B0029O0EFG,40,4.2,0.5008928571428571,539.575,3.090267857142857
B00434J6YK,10,4.2,0.5,560.3,3.09
B002PNGY28,20,4.35,0.15,421.7,3.0899999999999994
B000K8ESBE,9,4.222222222222222,0.4444444444444444,291.3333333333333,3.0888888888888886
B002SRX1PE,9,4.222222222222222,0.4444444444444444,370.6666666666667,3.0888888888888886
B000NIHZMU,12,4.333333333333333,0.18220899470899468,810.5833333333334,3.087996031746031
B003G91OZM,29,4.344827586206897,0.15517241379310345,351.41379310344826,3.0879310344827586
B001QY27AU,6,4.166666666666667,0.5694444444444444,515.8333333333334,3.0875
B001QTKZ1I,8,4.25,0.375,345.0,3.0874999999999995
B0026LIO9A,17,4.117647058823529,0.6826797385620915,437.0,3.0871568627450974
B0013OSJMI,6,4.166666666666667,0.5666666666666667,413.8333333333333,3.0866666666666664
B002DHUCEM,25,4.2,0.48857142857142855,442.76,3.0865714285714283
B001EO5RGS,11,4.181818181818182,0.5303030303030303,298.09090909090907,3.086363636363636
B000HYI2AO,12,4.25,0.3707070707070707,278.1666666666667,3.086212121212121
B006H34CUS,335,4.405970149253731,0.005970149253731343,313.0089552238806,3.0859701492537313
B003CJJKL6,7,4.285714285714286,0.2857142857142857,405.57142857142856,3.0857142857142854
B001EPQ06I,5,4.0,0.95,510.8,3.085
B004Q70FAI,15,4.133333333333334,0.6386813186813186,260.6666666666667,3.084937728937729
B002B8AX7Y,6,4.333333333333333,0.16666666666666666,278.5,3.0833333333333326
B003Z8PR9I,12,4.333333333333333,0.16666666666666666,293.0,3.0833333333333326
B000084ESM,6,4.333333333333333,0.16666666666666666,452.0,3.0833333333333326
B0046XAL7E,6,4.333333333333333,0.16666666666666666,257.1666666666667,3.0833333333333326
B0029NVMXA,17,4.352941176470588,0.11764705882352941,463.05882352941177,3.08235294117647
B003M1PKUO,22,4.318181818181818,0.19848484848484851,337.8181818181818,3.082272727272727
B000E4AKQ6,25,4.24,0.38066666666666665,410.44,3.0822
B004650TGU,38,4.2631578947368425,0.32612781954887216,224.0,3.0820488721804513
B001E5E2PO,21,4.142857142857143,0.6067099567099566,427.1904761904762,3.082012987012987
B000O7V3QO,33,4.212121212121212,0.44463869463869465,277.6060606060606,3.0818764568764565
B00122CN8C,11,4.363636363636363,0.09090909090909091,293.6363636363636,3.0818181818181816
B000LKV4QI,30,4.066666666666666,0.7823809523809524,527.3,3.081380952380952
B0009F3PI0,5,4.4,0.0,309.2,3.08
B0002HV730,5,4.4,0.0,230.4,3.08
B005Q8BL9A,5,4.4,0.0,181.8,3.08
B000DZKKKM,20,4.25,0.35,318.95,3.0799999999999996
B0000TL6CC,10,4.1,0.7,418.0,3.0799999999999996
B000NY6Q0G,5,4.2,0.4628571428571428,460.2,3.0788571428571427
B005P0NA7U,74,4.202702702702703,0.45490098630830894,436.6081081081081,3.0783621877843843
B001GVIUXQ,63,4.079365079365079,0.7426610507750858,520.1746031746031,3.078353870788081
B002ZOCEOY,17,4.352941176470588,0.10294117647058823,366.05882352941177,3.0779411764705875
B006JG8ALK,22,4.181818181818182,0.5,416.0,3.0772727272727267
B000LKXG8W,23,4.130434782608695,0.6195652173913043,647.4782608695652,3.077173913043478
B003AOH5Y2,13,4.384615384615385,0.02564102564102564,454.46153846153845,3.076923076923077
B0040XD4RO,13,4.230769230769231,0.38461538461538464,393.61538461538464,3.0769230769230766
B000B2VN5S,6,4.0,0.9166666666666666,578.3333333333334,3.0749999999999997
B0040PYN86,6,4.0,0.9166666666666666,378.1666666666667,3.0749999999999997
B005YVW0JE,6,4.166666666666667,0.5277777777777778,232.16666666666666,3.0749999999999997
B0035A11OQ,8,4.125,0.625,375.375,3.0749999999999997
B003VIJHY8,8,4.125,0.625,414.0,3.0749999999999997
B003NCEDYG,38,4.184210526315789,0.4858781569307885,265.89473684210526,3.0747108155002887
B000ILA5RO,38,4.184210526315789,0.4858781569307885,265.89473684210526,3.0747108155002887
B000LQNK96,10,4.1,0.6755555555555556,452.4,3.072666666666666
B001ACNWY8,39,4.256410256410256,0.30963480963480966,446.7435897435897,3.072377622377622
B000NCXRSM,14,4.142857142857143,0.5714285714285714,247.14285714285714,3.071428571428571
B0087GH4US,23,4.260869565217392,0.29520624303233,432.7826086956522,3.071170568561873
B001E5E0A6,28,4.285714285714286,0.23569882498453928,372.07142857142856,3.0707096474953612
B001EO5R2W,10,4.3,0.2,359.8,3.07
B004TEXEYW,5,4.0,0.9,511.6,3.07
B000LKTD84,18,4.111111111111111,0.6407407407407407,317.27777777777777,3.0699999999999994
B001E5E0I8,12,4.166666666666667,0.5069444444444444,477.0833333333333,3.0687499999999996
B000FKIYM6,8,4.25,0.3125,216.125,3.0687499999999996
B003QNJYXM,375,4.2,0.42527439893386054,565.008,3.067582319680158
B000N648JU,11,4.181818181818182,0.46753246753246747,410.72727272727275,3.067532467532467
B004P4TL8E,100,4.26,0.28448946386678053,406.38,3.067346839160034
B004N8LMFM,20,4.2,0.42401369463869465,488.25,3.0672041083916084
B003SBTY2S,6,4.166666666666667,0.5,558.6666666666666,3.0666666666666664
B001EO5YJ8,6,4.166666666666667,0.5,274.0,3.0666666666666664
B0000WEVG2,6,4.166666666666667,0.5,368.8333333333333,3.0666666666666664
B000EMOBVI,6,4.166666666666667,0.5,404.1666666666667,3.0666666666666664
B0029JWANK,6,4.333333333333333,0.1111111111111111,421.8333333333333,3.066666666666666
B003YT3434,9,4.333333333333333,0.1111111111111111,523.2222222222222,3.066666666666666
B003TIWS4G,23,4.304347826086956,0.17844202898550726,401.82608695652175,3.0665760869565215
B001EO61AO,14,4.142857142857143,0.5550595238095238,481.42857142857144,3.066517857142857
B007OXJLM4,14,4.285714285714286,0.22023809523809526,320.85714285714283,3.066071428571428
B000H227BG,31,4.258064516129032,0.2834278624601205,356.7096774193548,3.0656735200283585
B000FBQ594,60,4.15,0.5332950872656755,416.03333333333336,3.064988526179703
B0088JR9PY,7,4.142857142857143,0.5496240601503759,402.42857142857144,3.0648872180451128
B001FA1JN6,7,4.285714285714286,0.21428571428571427,244.57142857142858,3.064285714285714
B0061JW7I2,10,4.1,0.6475,672.2,3.0642499999999995
B000HJRGQU,22,4.181818181818182,0.453066378066378,274.04545454545456,3.06319264069264
B0098C6B36,19,4.2631578947368425,0.2631578947368421,271.63157894736844,3.0631578947368423
B001EO653M,50,4.26,0.27,372.6,3.0629999999999997
B001ABUYIQ,50,4.26,0.27,372.6,3.0629999999999997
B000KXQG64,7,4.142857142857143,0.5428571428571428,220.14285714285714,3.0628571428571427
B001EQ4KJ6,12,4.25,0.2888888888888889,467.9166666666667,3.0616666666666665
B0017OAISW,8,4.25,0.28720238095238093,577.625,3.061160714285714
B00061EXBU,5,4.2,0.4027777777777778,632.2,3.060833333333333
B000F0BXC4,5,4.2,0.4,393.8,3.06
B0026MIT4O,5,4.2,0.4,429.4,3.06
B004D9RT94,5,4.2,0.4,482.8,3.06
B000QFSOGG,5,4.2,0.4,173.2,3.06
B004W5M1K6,5,4.2,0.4,238.0,3.06
B0045TJOQS,5,4.2,0.4,402.8,3.06
B001NVEJKC,5,4.2,0.4,217.6,3.06
B002C1WC88,5,4.2,0.4,295.8,3.06
B005H3BYHI,10,4.3,0.16428571428571428,641.6,3.059285714285714
B0018CE5L4,17,4.117647058823529,0.5882352941176471,482.0,3.058823529411764
B001EO5QW8,19,4.2105263157894735,0.3684210526315789,394.2631578947368,3.057894736842105
B001EQ5IPQ,28,4.107142857142857,0.6087454212454213,488.9642857142857,3.057623626373626
B000SATIBO,36,4.083333333333333,0.6636574074074074,347.6111111111111,3.057430555555555
B004LWCSHQ,7,4.0,0.8571428571428571,452.2857142857143,3.057142857142857
B002YLEPP4,7,4.142857142857143,0.5238095238095238,357.0,3.057142857142857
B003O7DVRA,12,4.166666666666667,0.46742424242424246,689.9166666666666,3.056893939393939
B000EVT04W,10,4.1,0.6222222222222222,276.9,3.056666666666666
B0017U08SQ,22,4.181818181818182,0.43106060606060603,377.45454545454544,3.0565909090909087
B000F4H5F4,18,4.166666666666667,0.4642857142857143,432.1666666666667,3.0559523809523808
B001ET5XWG,17,4.117647058823529,0.5763305322128851,427.94117647058823,3.0552521008403355
B0007G9FD0,20,4.3,0.15,589.5,3.0549999999999997
B001ELL4FY,24,4.125,0.5576388888888889,310.625,3.0547916666666666
B0017363E6,13,4.0,0.8435897435897436,308.46153846153845,3.053076923076923
B001EO7JFU,7,4.142857142857143,0.5,218.14285714285714,3.05
B003PFUNU4,71,4.197183098591549,0.37305037957211873,555.0845070422536,3.0499432828857196
B0000CERZK,5,4.2,0.3638297872340425,559.0,3.0491489361702127
B0056GL01Q,7,4.285714285714286,0.16071428571428573,354.2857142857143,3.0482142857142853
B000NMI4ZS,5,4.2,0.36,315.6,3.048
B000F9Z1WI,45,4.2,0.35978835978835977,606.2444444444444,3.047936507936508
B000LR2QW2,12,4.083333333333333,0.6314754105663393,392.1666666666667,3.0477759565032345
B0046GRD0O,19,4.105263157894737,0.58,591.421052631579,3.0476842105263158
B001EQ5L0I,23,4.043478260869565,0.7239130434782608,562.0869565217391,3.047608695652174
